Actual_Train_Price,Predicted_Train_Price,Actual_Test_Price,Predicted_Test_Price
2.75,5.8147863585821815,28.25,24.45585630915621
7.5,8.261324516139947,19.9,18.647974981872483
11.5,13.684883102474695,7.71,10.078052162088618
48.0,54.64476256462225,5.6,4.6711266818673085
6.49,4.282068327703942,30.42,15.035470083412172
2.75,3.789038569817383,5.4,4.761305673937911
3.5,4.2328952007223695,75.0,33.98804128676172
8.5,6.920361099994943,2.95,3.0617091217776715
21.66,23.1993732995658,3.9,4.9877508036129194
3.8,5.564340307600226,19.94,16.04741795889984
2.3,2.6968229223137694,2.99,2.95529030960419
29.0,27.11765426917081,4.65,5.610588483926354
1.38,2.7314695650300167,2.9,6.408436779344748
1.45,1.8454712768703705,17.5,11.849693894464934
16.5,14.128426841114054,7.0,6.257391496635625
7.72,8.554652075652372,3.25,4.296402456665364
4.75,7.5234826039501215,7.75,10.261141386424432
2.4,1.992871591727771,18.0,15.901026326139721
25.49,19.72280462880865,25.82,30.241365119207448
7.25,7.15799926067689,9.0,10.191026301594235
5.25,4.427796314306651,2.6,4.926943719027741
6.8,5.754002022279945,1.5,1.9288235940280345
8.87,8.799489003660714,0.85,1.8069422554949168
4.0,6.001794455780361,5.75,5.537847532364067
6.25,6.851796753568133,2.85,2.9827252323747158
19.92,19.659991567159143,6.9,6.443927123607296
10.0,8.012985969066982,6.85,7.736340818901161
6.4,4.671550717215619,38.0,36.027682826327144
12.5,13.049615740669191,5.45,4.653931039219732
3.74,3.6305524345228677,1.0,1.2926188024887635
4.8,4.1171285014156425,3.0,2.944136983206345
1.65,1.280900723433934,6.75,5.119086981037315
11.0,7.139423382714881,6.75,4.984258486445557
3.25,2.60806446739731,7.69,7.757394468045766
3.39,4.419604246202863,8.35,6.732066530624462
5.35,5.756280741859225,4.25,4.062277555512714
1.8,2.067684390636633,1.99,1.4939768360630241
6.84,4.599118673370597,2.25,2.807334044421853
5.5,6.538308194147577,30.0,19.28106089231458
5.07,4.96703161259298,6.59,5.852990495401529
9.8,6.346365926733825,4.6,4.487621717305113
2.15,1.9358931803326902,55.76,38.61200168631162
7.77,9.714020237657289,1.35,1.838370316342821
12.8,10.531394627494679,5.5,5.113423028530925
5.9,5.62488721885795,3.2,3.3418343302471736
45.0,45.27568255223502,19.5,16.269654359150167
9.3,7.204243407510137,28.0,21.569340611058042
3.9,3.770870498729052,21.9,24.23130351932728
6.5,6.74726595537676,2.9,3.2218221310241764
5.25,4.820954855080433,5.0,6.433570786775091
3.2,3.6990111770174288,16.95,13.07937600238843
4.0,5.257316623219783,8.94,9.133174811312175
7.5,9.109870236061315,3.7,4.964160287564355
18.46,23.608908468320305,8.15,5.866227725759922
2.19,2.2583414246471754,0.9,1.3874311077242494
9.58,7.592656397213753,13.78,11.198581089448624
2.8,4.72693446318978,32.5,25.90346422179077
22.0,11.90427486892579,6.92,8.793663303157956
17.5,14.465245961277265,12.5,8.38379532323891
5.2,5.226671596347422,2.7,2.6112288906778174
4.74,4.989138699063612,20.14,28.064868970072336
9.0,8.911478000473444,4.75,4.439408624142693
2.25,3.3290766407591046,1.75,1.7406116762265054
0.75,1.4791193852943554,11.79,8.157780721135623
5.95,4.781529983100376,6.45,4.302692260294397
5.0,5.322619537719039,3.1,4.8534739956301065
4.45,9.461783883902442,3.7,3.5076719925866127
22.25,30.320118366307987,2.25,2.9985264612805502
3.8,5.781880530783822,5.8,3.878799756621904
2.8,2.364553400220912,25.0,27.07052941770184
17.75,22.669490777580478,20.75,19.606197419664863
38.5,30.610930396666625,2.81,2.8506157338396543
10.99,8.59250484399462,0.7,0.6374663047123044
10.44,12.858228097387801,3.14,3.1260602523978167
49.24,31.46431213558598,5.84,6.524426993993169
7.95,7.796062692097314,4.0,5.203203168169114
5.5,4.199919941880881,4.5,5.642765453078192
3.25,3.305911389784473,10.49,7.6293501086584525
15.75,12.37488380662526,4.35,3.4561788253503267
5.0,4.9434227704494225,6.1,6.044538996803643
24.0,17.28242100484508,6.3,5.380085463075837
8.5,5.784737008502252,21.42,23.54897709535258
19.0,21.380474286672666,7.75,6.504040711284208
11.5,10.807585562158794,72.94,75.23133063981872
2.25,2.1107746517702033,3.8,5.626289298504862
15.5,14.493458821566524,1.85,1.5755832082781858
1.02,1.2304960967428846,3.91,2.5148106879380117
1.8,2.3320001179385956,9.19,9.45584556358245
6.54,4.725766996637659,18.25,14.09554928246306
4.25,3.2955304342480685,4.4,4.7075860721163245
17.5,23.13161821881772,5.84,6.231952197394523
2.35,2.2595702025596833,3.55,4.88826368676456
5.5,5.785799308048559,11.44,12.88648140684072
17.5,13.484375255053775,5.25,3.876695579966837
1.55,1.9953215750275481,2.3,2.1157781009012293
6.19,6.401602364820995,19.0,10.162800545955905
5.25,7.429578478375,4.25,5.151067956410406
6.5,4.224031007143254,8.25,7.094094752749147
9.38,6.953484536390539,2.5,3.526095136673569
35.98,21.64163660889978,2.5,4.068330941405029
3.6,3.567306772804825,3.1,3.6977084298902754
3.49,3.691112774370992,4.4,5.897836723368424
3.9,4.235611928207055,14.2,12.826054109771807
2.19,3.042926852261638,6.0,5.324795909158948
2.3,2.5656196719517137,7.85,6.255960943683449
2.7,2.19079340855133,4.55,4.780772323498662
1.4,1.7845615740010474,27.0,19.323908337565005
9.75,11.32485881547625,7.25,7.023378635128094
2.9,5.475497143269411,2.65,2.5662409025597097
7.8,6.833335537978573,2.5,3.4983374122028805
3.31,4.607476780596231,3.4,3.183304000349789
3.85,3.532432828606966,5.65,4.618730412898362
8.07,7.567987698849696,16.75,16.285817150037868
2.5,3.3772525074948634,47.5,116.90156315607992
4.05,3.1828154980256826,13.85,12.78548135488435
11.99,10.701863793644241,9.5,8.734093436028692
7.25,5.537464718747875,7.55,6.378403672659298
21.0,25.824176304333516,24.5,18.219777677764753
5.0,4.473619534543523,34.0,22.268730434507262
7.41,7.094094752749147,8.0,8.077619765568047
2.1,1.6583493308223431,11.0,9.339965702999589
6.51,6.541240819747948,10.0,9.958136125804131
14.5,11.424856514016522,3.5,3.1151552496001207
24.0,12.53218868532491,7.11,8.502492408846217
18.0,12.092403310926336,6.95,5.678109124369924
7.5,7.377917129950253,3.25,3.0614619796393905
10.0,13.135460340415941,7.5,11.025852123723535
5.19,7.82648475947478,4.5,3.7174857935876537
12.5,16.95522493878636,60.0,72.93098980930469
2.65,3.7791493407583765,11.5,11.240745366231158
13.25,10.556267613137333,6.1,5.358998911495832
11.5,13.792869449733042,9.25,10.37764795584178
5.0,4.864724959319684,3.5,6.396559645430441
6.95,7.9899760908517345,7.75,8.329503618831739
4.54,3.649308810326168,3.4,5.036037060197828
8.45,11.72881662808564,13.85,24.037628932623132
3.0,3.0266925608958153,21.75,16.645266566186287
3.5,5.951253644710031,1.6,2.2556343523782925
3.69,3.745641704939018,3.95,6.6165610883989485
4.29,6.306547419868572,10.5,8.312951379096623
10.88,8.775005465576966,16.5,15.34904300524162
8.4,7.2895596155800675,6.28,5.467080052819497
4.1,5.041705302134958,2.75,3.483842077783809
25.99,19.58812402920553,10.5,9.914704574776703
44.0,27.78137644870857,7.98,7.493715565507428
8.1,7.509810913408705,3.55,3.880329531671232
4.7,5.999305251952074,8.5,10.649531181501718
22.5,18.348913838619804,1.6,2.091187470566366
3.45,4.197716374167267,6.5,4.473525013965349
5.8,4.689392554226899,7.25,4.702164848111601
3.0,2.7813103339617626,3.45,3.106962099490984
5.84,5.022260808826711,2.2,1.7266905131558485
13.75,12.139074957180878,5.5,6.077325264015802
9.48,6.911453086613702,3.49,4.593020471865703
13.2,10.156920910825354,5.5,4.605684026641045
1.75,1.4263083134765964,10.95,11.0188501045226
3.32,3.0169626491496655,3.46,2.9469897759664536
3.9,3.388896688528953,6.63,5.909651235261814
2.45,3.0616785771603494,2.2,1.6928594592995578
4.25,4.583613181236827,11.25,11.122930995077434
3.85,3.5782406412278402,17.51,53.97189557987174
8.35,6.515772034568705,2.9,3.3811991217635535
10.0,8.818259240824352,5.34,5.751250463639028
3.25,2.7815663641022037,16.75,15.656754256551823
10.9,7.425065337155724,7.54,7.679487912954093
3.0,3.132077598867429,10.75,9.215637677876794
5.55,5.208083066567488,2.75,3.814512663314281
33.0,26.235600797289347,33.13,33.74813661275672
0.8,0.8838947652539176,2.9,4.303214820433379
48.5,29.89315831396295,31.75,42.31502290767846
3.9,4.011758151796266,2.0,1.5524054428540939
2.02,98.37345638004824,9.9,10.210036226045844
2.55,4.0785053044960184,2.49,2.6706967939467154
10.45,7.811332246387497,6.96,5.88680625657337
6.9,8.157897493891312,2.95,3.6244224028622325
8.41,13.443456030746788,19.5,15.205078723579534
0.85,1.065457506244986,6.63,9.837688306471124
2.7,3.423898498664665,28.85,21.78578473412859
4.45,3.8367305739675084,28.03,26.334111799370557
2.6,3.2998931567533574,1.25,1.004509785015481
5.4,5.842797338124121,5.0,5.359886843804354
3.25,3.4261840148501785,1.2,1.1258948153815769
34.5,34.656326956170105,1.75,3.350482448468975
3.68,4.945311227893653,44.0,41.81136541536318
2.45,2.3331997352064096,4.0,4.4719669749803
7.1,5.30468476590629,4.74,3.942529016047294
8.75,7.504151751204277,5.35,3.6428810399143456
12.5,9.176754389387755,5.37,6.038162612886304
8.0,9.619161129385239,2.6,2.579062004359601
4.52,4.6007181312924175,6.5,7.670372377577163
15.65,16.530586996326566,2.95,3.7632933664688615
3.5,4.66678778348453,2.0,2.751017027015388
20.28,19.374285170571895,3.85,3.427591292144845
6.36,7.593817377101262,2.8,3.286306446898671
9.1,7.976481810693943,1.75,1.5802757823711866
35.0,27.273332359897612,1.99,2.4523051836750724
7.5,8.778468939009684,39.05,31.550269925334224
2.95,4.458823652813503,4.7,5.5057343393625375
51.69,112.21203331667732,3.69,3.542868745656278
4.6,8.29564836197005,2.11,1.5743892160844062
4.7,5.814535649233374,6.0,5.202399759058041
8.0,6.727215639591667,7.25,8.185568947927177
5.68,11.662582833100723,19.25,15.937587184300963
4.65,9.812127024385335,58.0,55.9633296253617
2.44,2.8449447432167956,27.35,18.39877256309094
2.0,2.23877113900816,3.5,5.1172633298210926
2.35,1.9932609066462517,3.75,5.155375410582266
8.11,6.615826430840336,4.25,6.627882443122932
5.85,9.21238609606256,4.5,4.202785662092549
16.27,14.852106313663977,3.85,4.413871409796013
5.5,3.8144592814650378,1.7,2.408710705742365
3.6,5.386712510671312,6.5,6.353597849845655
2.85,2.8199155148627026,5.5,7.343933510708726
51.52,33.4483146197119,13.0,10.043143448462107
6.75,7.089570893214388,6.1,5.893112937024063
7.65,9.708430046137666,5.49,8.619650283682013
2.3,2.0927252217174526,62.67,55.894272318129026
3.4,3.88030941884406,3.5,3.969978431959204
5.5,4.346836604908418,4.7,7.715435436108178
2.99,3.538091729276484,14.5,14.96565310199671
16.5,15.514094752565958,2.25,2.199004419321467
3.0,4.05959262623944,2.4,3.3484959486629844
34.78,29.89717628164432,1.4,1.050996475602588
2.1,2.2994337059710444,10.99,9.541253526005008
40.0,7.126629226732191,4.94,5.125210297233055
9.19,10.036654087792142,3.69,2.6334785898382473
5.49,7.092495673098856,21.5,19.05629090078502
3.75,3.986564548750555,2.5,2.684292008873887
7.9,7.917857287975193,6.1,5.106020597256471
3.25,4.451195224554042,23.5,10.644088194882514
5.45,5.5494401117494965,6.41,6.001448798063348
5.45,5.088176210042956,18.64,18.558723968866616
2.85,3.5706873130980763,7.5,5.481173485067091
2.9,2.729155959215494,7.99,7.192978145032121
21.8,25.899314728474003,5.65,7.182856040752746
12.4,13.901108818345602,3.48,3.5836934056729275
2.95,3.229497850301387,6.75,5.142105310729289
11.75,18.45571509107062,3.0,2.9341943932156136
29.5,16.287427038462834,3.8,4.574075260968204
4.75,4.15300746197984,6.34,7.221121432353838
32.0,24.018018622459866,9.5,14.704207692062125
4.05,3.8460385516178173,6.0,4.025791042226782
6.7,6.559016999476556,1.99,1.7897695781435836
5.4,4.566059060812629,3.15,4.143907525118704
1.85,2.9143344159179563,33.66,27.001912842176615
2.4,2.1255453125796766,5.0,3.879608591918294
44.83,33.7059544913131,4.5,4.14545682385666
3.3,3.868023569664423,8.65,7.29871549050146
7.9,12.684053448622226,13.37,12.916726383810307
3.5,2.6236020415057353,2.55,3.6660056531185923
20.5,18.959343672151935,3.15,2.787477657757563
7.85,9.269625202598217,3.85,2.8647824683323098
2.25,1.9664519518286112,5.43,7.075903363829751
11.85,11.627027175489507,2.75,3.14283148498136
9.75,6.493571534809894,8.4,9.300717722242888
3.53,3.5913047828093347,3.75,4.4631618023072415
8.0,9.39279633268218,5.3,4.213017276137924
1.67,2.1333353795570313,5.04,5.092522433652052
4.3,5.042398741360211,2.6,2.893671685824493
7.7,8.980495668720645,5.1,4.56783220656903
1.1,1.4176702879647094,5.0,8.691659945484808
15.0,12.60352971204607,2.5,2.449580911401095
7.75,6.812328363630019,3.6,5.020629118296942
6.64,8.864266924229671,3.75,4.020151545067027
3.5,4.910575605597795,15.0,15.69599893541891
4.74,5.4463062082101406,4.9,4.179663469047619
6.5,4.551519125987836,9.95,6.873782989211919
3.8,3.6330955496794077,8.0,7.808998019317966
8.99,20.535236031688573,2.75,3.2161348275673083
3.0,2.772872397553391,2.65,2.478551015976091
15.5,12.015194523123073,7.58,8.06354883349271
1.75,2.5317295784030796,13.0,9.8853219787749
28.0,30.023627347624668,3.5,5.007401681976911
8.9,7.25003316326833,7.5,4.962453351562871
4.35,5.030407781081581,21.5,15.484786867437608
7.3,7.4426585339969655,24.51,18.16412877958514
6.5,7.055406395670784,3.2,3.074650217623976
16.0,10.896483384807732,11.92,12.666055765430329
3.05,4.065450206094628,0.99,1.2408252761204328
14.5,13.569243170725986,7.0,11.83433811164519
5.37,5.313930721007808,3.0,3.139093255421043
3.9,3.842840582460738,9.5,6.529531184221108
4.8,5.954273247149016,6.25,4.298183526236773
0.75,1.1902128454033092,6.25,4.98516337118328
13.96,11.950591773243593,3.6,4.914848337170567
1.95,1.0047595903588633,14.5,107.3483294564122
3.0,3.035032022325896,8.22,6.784389506515812
30.0,35.607450175086235,8.75,9.090488153151675
6.83,6.487765183294091,2.75,4.986221921625187
1.3,0.8952935581594756,3.29,3.733513416865237
4.75,4.781580934898231,2.39,2.30529871335221
3.0,2.9842295127851814,4.25,5.641586448825106
4.75,7.0789673549851075,8.49,8.024598192759273
4.75,5.747734759774167,5.7,7.429189524767185
6.01,6.598760705829035,4.3,4.930489499190198
35.0,23.26495969797411,3.85,4.515344662139096
3.3,2.3213644837960765,4.3,4.463068929228637
1.9,2.282035654041714,6.9,5.057314720702947
5.3,5.5449699389702625,39.58,31.096588670787416
3.75,5.352155856616959,9.48,7.506723091131225
3.1,3.0112996309459428,11.0,7.183918362083687
5.75,6.571272901501106,7.75,6.424329817328969
5.5,4.248881839035639,4.75,4.112600316602043
25.0,24.542553814530667,5.2,3.5291418489938446
16.56,18.877111177486963,1.8,1.0904031139494679
13.5,9.494459839173727,6.33,4.793491257558254
29.0,24.593833552394752,13.35,9.962015731258068
4.24,7.869594286276735,0.85,0.6659044983104069
9.6,14.168932611644893,2.65,3.2898578215244894
3.75,4.59144463263522,8.29,9.238519729694351
4.9,6.584476257188799,5.09,5.1440291552125315
30.85,37.56250553576813,4.61,3.5818840093342637
2.75,2.846652888778837,7.9,6.667912544807421
4.15,5.476986582360813,22.0,18.638756462978336
18.5,16.438202238612607,3.5,4.138062030533113
16.75,11.02657010112534,6.9,5.333158848235298
9.9,7.373952868636367,2.95,2.5767718038251735
2.59,3.856919213051764,14.4,14.069487001149882
15.46,14.726686188322647,4.9,3.5439720068334766
3.9,5.033277534009093,2.6,3.8143764135073615
36.0,24.0968657295797,6.17,6.3811980992425665
9.75,9.346147986125931,47.7,58.83332108648301
55.7,34.0824398185085,3.51,2.7604306030616446
3.0,2.4138225627423795,2.45,2.4158787769353105
2.5,2.582120754310667,4.92,4.980779654835044
6.17,7.179095113528718,9.99,26.632393417624684
9.5,5.849363622605981,18.39,18.734634130029935
11.73,9.710384048329335,4.56,7.163618616186955
4.77,5.961523989355839,5.49,4.273663279031552
7.9,5.717179691853051,12.5,10.08828527624639
29.0,23.8761875837099,7.73,6.630829553966447
3.25,5.481011592512116,18.5,26.14289913552448
5.69,4.79900811079402,29.3,30.453970426941577
5.8,3.7297023674621665,4.35,4.226129536174288
2.25,2.4915005233730474,26.0,23.189552926055754
13.49,12.199563535655292,20.0,24.162432092795964
3.95,4.707239455621181,13.5,16.262565960643833
1.1,1.805569577047496,3.2,2.9545795958676546
5.9,6.869024711332371,3.75,3.63240835405951
4.45,4.907679809931008,17.9,13.864395549750954
8.59,10.587754656264037,3.6,2.9559371007925024
9.0,5.490625634994723,3.2,2.86431799068487
3.0,4.977603359988583,4.0,4.79535234424218
2.69,1.7304449795895553,10.5,12.781019912322531
3.97,5.096460188736919,3.9,4.668067386729432
9.25,9.027317463071759,6.14,4.692498786468655
22.0,12.223832578281721,5.8,4.719007965630784
5.5,5.551438743138857,7.9,5.967911061314071
5.7,6.663216969869085,10.35,10.180586591535187
9.66,13.337185249712356,3.65,3.1768484406586843
1.65,2.124075520147632,8.6,8.203497339998876
6.2,4.346323798526809,2.9,5.414611328904202
39.5,33.77932465398085,5.5,5.719756243313715
2.75,3.2216027168609904,3.27,4.476205066426066
10.31,10.345217900127302,7.59,8.480517717466407
3.9,3.655307684296194,55.0,54.33623880364718
6.79,5.7731998155931485,29.93,21.475033616683117
4.85,4.367992952180363,2.15,1.7556814614410885
1.5,1.8395386403410832,20.04,17.981216307742148
10.64,8.94396702898397,2.25,1.5828300407226765
15.0,21.287853119081912,10.75,7.927781724592015
4.0,4.797229149405519,58.91,48.223031300628136
7.02,8.428227822452644,29.5,16.722464019583395
6.69,9.372200251656695,1.1,1.1515555051165072
5.43,4.7577228528114395,3.0,2.8129139956628264
2.8,4.66603071290016,7.32,8.85213847357401
3.6,7.676233301816116,5.99,6.870339060834834
67.0,67.77154499820085,9.9,7.488621406892744
6.8,8.736413071652873,1.8,6.137199552069706
4.25,6.781090713620454,11.03,21.169184507766865
4.5,6.2294608764278365,11.73,13.560227003024025
6.75,5.700096355970654,3.1,4.227186696873104
9.2,8.958090510367997,5.75,4.994811368854082
22.99,29.945415557258077,11.0,11.076547710876936
19.0,15.961181088063764,4.5,6.4152040806669755
16.0,35.28227143293625,4.95,5.780171547529604
6.2,6.219249897850199,3.95,4.557620130952695
2.95,3.7431412148664065,4.75,5.11886320971415
2.25,2.519132641053781,3.7,3.732296870077709
4.7,5.656056810145943,2.79,4.327210120375366
1.0,1.7602567176187536,1.1,2.4723675921960004
31.55,19.671634881418253,11.86,12.753532966305183
3.2,2.677817760731875,2.45,3.063334746316131
3.6,4.860788225946039,2.95,4.30507994587456
5.91,6.48567877031687,1.1,1.6171283328472827
7.85,5.378721324589921,25.0,22.650961453406516
3.0,4.868428944752473,4.25,5.215034615076738
48.0,63.33121935288671,12.3,13.890003871728968
10.6,12.022825780745064,6.5,7.4759676660882155
3.42,4.382316608865828,4.7,5.30680522543881
3.2,2.9516689577121293,2.65,3.4454872170767534
16.0,14.291904608115152,4.25,4.449108983932338
9.75,9.361667437990343,6.17,6.997314468908352
2.75,3.156065695139449,7.8,7.1899785088135495
3.25,2.965711187321402,1.65,1.3814946033348985
2.2,2.3941036311126367,1.6,1.7282939562830442
2.1,2.247028737757531,21.5,18.839311189372655
3.0,3.392253368204239,2.6,2.6664829310917906
4.51,4.367665703731131,7.79,6.451740509306877
6.55,4.55883024498819,5.25,5.651288659758564
5.1,4.692263673257561,4.5,3.73341786031659
7.96,5.723659156786828,5.11,4.676649261681645
6.0,5.136692497282739,78.8,82.97647350321563
2.75,3.017477599068448,5.45,6.196278166540283
32.0,37.03262875437977,18.95,13.069814563878245
4.5,4.82683928954657,8.2,5.851692717685862
1.9,3.2666902665295194,29.5,13.874946896814846
45.0,42.714978475589696,2.1,3.5633265753966312
9.88,8.312523658015948,24.85,17.25778668072511
3.75,4.235289236300986,4.5,3.0774445871035137
2.05,2.995489683812045,3.79,4.632926216499302
93.67,84.5069397681345,3.0,5.720547426095367
3.5,4.538276760963659,6.22,5.023888551401068
3.0,3.9638133833956655,9.25,10.270708066895628
1.9,2.6620201723339973,39.47,21.40053274174522
5.3,12.073779974002308,5.5,4.823639280064666
5.25,7.448065741341661,3.25,4.044052606705856
5.95,8.583848260261341,11.62,9.261113329277475
2.9,3.4606200682043347,15.57,13.90448298407077
5.99,6.0905693988205565,0.85,1.007400385708531
6.85,9.919508290298019,3.84,3.7845920348488105
1.4,1.5759183706736473,2.8,2.931737542579677
1.88,1.9180489136783612,27.11,36.568800505292046
6.25,7.651499304228408,4.8,8.020756540575425
4.3,4.2980836823075785,6.3,4.792805571441129
3.25,2.7764351413139003,11.0,8.518379374930314
7.55,5.551995237754297,5.9,5.46726739635181
6.0,6.828599586572321,4.75,4.886900625134773
23.5,15.35557811358837,16.58,36.671089615616715
6.0,2.3097604256842983,45.0,25.89906233580905
4.6,3.967749431136652,54.0,63.27959279324526
6.5,5.657234024303338,4.63,5.984191960704137
8.85,25.63314946551079,14.49,11.948457437104357
64.95,57.28042478858934,18.75,19.461939111987036
20.75,14.130297203250217,18.06,17.455966814034774
17.49,15.027915677974514,3.25,3.861164595692513
1.2,1.0792973469494005,3.6,3.469568111332149
45.61,33.80637719489718,8.0,7.0588615164856625
3.26,3.0317942024200843,26.7,16.138443376339946
6.5,5.746779986739182,6.15,5.807165798715112
2.25,1.9321642793952862,2.45,2.9681520252327043
3.39,3.9798211758984854,1.2,1.0000426996170542
4.5,4.3467834205821765,4.5,5.103496243455527
5.96,6.646667919507837,3.5,4.195255412778053
3.15,3.052529778977188,6.99,5.027039112473488
10.5,6.8552447211827365,9.0,9.270828228986657
10.5,7.964679985165796,9.5,4.125485448404342
7.0,6.0502603421995875,4.35,4.372941805926192
6.0,10.34733515829539,10.95,9.877571430406183
4.05,4.1248196998863556,16.8,12.456816268404129
5.9,3.848581189370256,4.95,3.6954640598994244
10.5,18.596081637041042,4.25,4.376491654898292
6.27,6.526427225929777,7.65,7.7747976863410875
3.25,4.970652460592847,17.0,12.815303250950251
44.56,58.49122301866623,1.5,1.0379523088992362
6.9,10.713575890717928,4.94,4.529820898766954
22.99,20.67700208773583,10.5,10.288303772348359
4.5,3.7806392213821263,2.7,2.117386257628447
4.5,4.906262125436729,17.71,17.862688353322262
9.25,10.131134281397024,8.0,8.921405965440039
1.39,1.4724440258025375,19.9,18.887123802052308
28.9,23.93829640340899,4.95,5.697823423381088
8.99,10.195205265432906,11.31,7.149978654923248
5.55,4.859619935098854,32.0,17.140873048376644
5.75,6.2496264649425175,7.83,8.053642169862124
5.65,5.205264568895539,41.5,23.56812817652426
4.95,4.626570099579729,2.85,2.824785689423785
6.67,29.956981654405613,25.46,17.387766051220247
12.15,7.41772892398896,4.35,4.197576626153827
55.0,59.49570430173413,9.75,9.379008746938485
0.5,1.3389200103469372,3.85,3.2969340527302546
2.9,2.4213935668608846,6.5,5.641311536718603
8.25,9.682095360815524,9.25,9.264182159623374
2.35,3.6890245186197803,2.8,3.1546814949779023
5.36,7.779128156746143,38.0,26.741181065681904
4.8,4.0761575240995365,2.8,2.820065660271181
9.46,9.065501718688143,2.6,3.2300500008736375
1.28,2.371277458597996,36.15,59.20175088985816
10.75,10.28543197142823,4.35,3.3681796465787923
12.5,11.649398756344386,6.75,5.006709726729487
12.99,10.498457201150577,7.31,8.56326402035995
7.65,6.9871567944125355,5.67,6.498774968620531
24.0,16.356765544790488,3.25,4.509897038915678
15.5,11.693846519831192,2.64,2.4063150934529243
3.2,2.460442519568048,4.3,4.66109635448724
7.2,9.099998681816164,4.12,4.781440012684184
7.75,8.721211952468403,17.5,11.094163732620835
16.11,31.221928304796073,2.5,5.72201058870614
5.5,4.231409259275002,16.0,18.33887531827675
2.1,2.983822270446522,3.29,4.203072810221094
15.5,14.712753834593368,1.8,1.4344863576347955
5.95,4.691858559254114,11.5,14.190241124973866
3.9,3.700797752372931,5.2,5.151270192628851
13.54,13.88633449972446,8.26,5.2518650745593805
6.8,4.966950684934777,9.29,6.919305011840804
10.49,9.058606833356853,12.95,8.22333675979211
5.4,8.172116487426244,12.69,9.597769213136528
2.85,2.798063452751175,8.15,6.272532408498325
8.5,7.439980956831189,1.99,2.179733444274694
4.75,5.629604804673456,35.68,28.778358665244166
3.5,3.713550722212289,3.75,4.185867888279822
2.41,3.0912714376615544,4.4,5.055276476224079
13.9,12.8920600446981,3.99,5.6156194860136415
4.1,4.606678259049153,1.99,1.7234015191730165
3.93,6.86331060575668,5.0,4.754814408340799
3.0,4.380017791363668,4.7,4.042263313936402
29.98,32.97287934141434,6.25,6.12392606741999
3.15,4.633117106805295,8.85,7.588113173988304
1.5,2.6004517763491126,8.5,7.161912220880882
6.14,5.6856061160003435,3.84,2.5286832100072965
19.41,12.320384624722806,44.76,33.08423794454836
1.0,1.0584293451853888,16.75,16.015731648149885
4.15,4.120271133196878,3.65,3.45460531228335
7.75,5.682304877534353,7.75,9.61259490882208
7.0,10.646995770706038,26.5,21.621295987928068
11.77,8.322746082496558,1.59,1.4218656113124162
26.0,18.040746652467387,8.65,8.942954434517908
22.0,12.078648273777764,2.75,2.203198915443829
8.75,4.476200584955127,34.0,28.325294949245993
10.15,10.551786976002605,5.15,5.695190628157329
3.78,2.942850396894017,37.0,39.50045775774745
2.15,1.6341264799192385,2.0,2.159308090191289
2.1,2.2770454015336874,10.69,12.790397109096244
2.6,3.292802859566973,6.06,7.978503237701722
12.6,8.202442158074085,5.25,5.1069828545704326
0.8,0.7908096925481992,6.85,4.9343160899531675
13.25,10.77597342278693,12.0,11.13074529777793
15.0,11.569681392409652,4.49,6.329401478331823
35.0,19.60531191166688,8.2,4.767336442105159
5.1,5.222564427074667,5.9,5.048718008813042
6.72,5.462813558335769,8.4,6.223267099498839
4.8,5.437624605904146,4.5,4.8834289298634745
9.32,8.323947281983644,6.5,3.607767955739673
15.0,11.441736380541988,5.35,4.265584511349648
7.9,10.163440433257447,7.57,10.439953826379371
3.6,4.422235758682342,3.57,3.122213222513628
17.55,22.35857239414521,23.0,16.549147680843983
7.0,5.170145492271928,2.8,3.567500782106011
6.0,5.203190059795838,4.2,4.133892667865653
3.94,4.804990805669719,4.4,3.84915181559505
3.96,4.582982411819346,10.11,10.012529333369818
4.32,3.8847325384040015,3.5,4.581740795624515
16.57,15.516146509121123,10.75,21.40393694000907
10.0,7.703519740036806,4.8,6.233554655898797
5.75,4.383973467668601,5.85,10.731994758470949
12.9,10.195169900426913,6.0,6.381728296052178
3.09,2.8834767370905663,6.4,5.270516166873394
3.5,4.31420050876082,4.06,3.1583246743760625
5.5,5.048698198020558,6.5,8.373664206325588
13.5,12.121177559779547,4.15,4.1500540321958415
7.7,8.605009365040894,4.0,4.241587259437527
2.5,2.944814209901906,20.77,17.118904825044208
8.9,9.178780825229191,8.95,12.527476131226974
5.77,6.1899718981064895,5.45,7.330925978068188
5.4,6.042371921068908,4.7,6.2390997298339474
19.64,34.732526450866686,7.7,8.695417272696083
2.95,2.4920879848380815,11.0,7.997844145832617
37.0,90.82186631438812,4.9,6.455014364708039
3.49,5.199093910022321,2.6,2.5913789267273257
21.73,13.609072205228964,5.8,5.466776041340313
9.03,11.087967201764142,2.05,2.980441180956815
25.5,20.334431647300327,57.0,50.17242878069098
10.28,9.031195239806248,21.5,13.238885356315903
3.42,3.7647655990419726,2.5,2.137932830538905
13.9,14.570311209478117,5.25,4.421038067924138
2.4,3.1103785224872045,2.99,2.753206002691778
32.8,25.86432958708813,3.28,3.8942972655141332
7.94,6.685899949304622,1.15,1.3104458720079213
4.25,5.558606907314555,4.29,5.06173685983609
9.95,6.875675435946567,4.25,4.261108857182041
1.45,0.9329286765022201,8.75,13.717894648662027
